"Cycle","Time","Iso","BaseSignal","TrueState","StateFactor","BlurredIso","Iso_SNR_50","Iso_SNR_20","Iso_SNR_10","Iso_SNR_5"
411,392.476,0.705032915086599,0.7055,2,"State 2",0.705171620887778,0.816808103475636,0.501096417455945,0.755245950653127,0.9499520418194
412,393,0.705354827539746,0.7055,2,"State 2",0.705280365715754,0.822694683716982,0.582445728501734,0.560114592831735,1.29476579993267
413,393.524,0.705234960036813,0.7055,2,"State 2",0.705104008524333,0.760900197018955,0.667268441619054,0.530273396012229,1.2024882817406
414,394.048,0.705165632614738,0.7055,2,"State 2",0.70480217282762,0.785409789339473,0.718022382291245,0.704790003570766,0.664706858987983
415,394.572,0.704731707343768,0.7055,2,"State 2",0.704907193360593,0.793462176964876,0.650584086193842,0.658279570454424,0.517289507166513
416,395.096,0.703523736603038,0.7055,2,"State 2",0.705129754184699,0.652368753763352,0.805624488509649,0.555831123713624,0.574415042794771
417,395.62,0.70587993020461,0.7055,2,"State 2",0.705124244896693,0.737784379721935,0.815632066372411,0.955223112527027,0.586304783115298
418,396.144,0.706347764157342,0.7055,2,"State 2",0.705146870980017,0.741842869801417,0.866008013540527,0.982399770444285,0.784457301095826
419,396.668,0.70513808617471,0.7055,2,"State 2",0.705622039427807,0.620121101818927,0.867501785322754,0.701556881204957,0.816413188242611
420,397.192,0.704844837760386,0.7055,2,"State 2",0.705392409044265,0.678554448951363,0.900199844896005,0.29809463120372,1.2249336317067
421,397.716,0.705899578841989,0.7055,2,"State 2",0.705128865638477,0.702284132617628,0.904452337137601,0.740494155608158,1.23718152633651
422,398.24,0.704731778286897,0.7055,2,"State 2",0.705266836120968,0.730311926276196,0.882253057656489,0.611164134631368,0.965373138565423
423,398.764,0.705030047128403,0.7055,2,"State 2",0.705250024017142,0.636991591151321,0.807253361162057,0.562199535218114,0.600759028245782
424,399.288,0.705827938587165,0.7055,2,"State 2",0.705269146192354,0.778304467686425,0.787019815713745,0.660271022286531,0.894629821963503
425,399.812,0.704760777241258,0.7055,2,"State 2",0.7055385170405,0.720670598855962,0.666006962739021,0.706950859211953,1.36652439215953
426,400.336,0.705995189718049,0.7055,2,"State 2",0.705630629352533,0.838324981721484,0.525975630362383,0.897426692914611,0.757347410817911
427,400.86,0.706078632527624,0.7055,2,"State 2",0.705697402323489,0.75455843276294,0.653119890923979,0.636625820542323,0.684146154357827
428,401.384,0.705490608688569,0.7055,2,"State 2",0.705745350244177,0.728572017385138,0.655361255748132,0.893230213705975,0.569936098992093
429,401.908,0.706161803441944,0.7055,2,"State 2",0.705612628673702,0.796229854751254,0.847317316899272,0.994299346413884,0.623684381207599
430,402.432,0.7050005168447,0.7055,2,"State 2",0.705465115739633,0.785590910115511,0.661613859142117,0.719359467541296,0.329464301210128
431,402.956,0.70533158186567,0.7055,2,"State 2",0.705277219716564,0.805390845640901,0.728005729171676,0.408130366930146,0.285073696996638
432,403.48,0.70534106785728,0.7055,2,"State 2",0.704869505861485,0.967428272975979,0.741799575029874,0.651335053880356,0.525814638797455
433,404.004,0.704551128573228,0.7055,2,"State 2",0.705096850321625,0.910493763935443,0.834522600088196,0.547564963570729,0.37226949036357
434,404.528,0.704123234166546,0.7055,2,"State 2",0.705209627435126,0.846044347625605,0.866756196583837,0.503430312220917,0.364450961546302
435,405.052,0.706137239145402,0.7055,2,"State 2",0.705611026298139,0.825685338380887,0.696748078603841,0.732265038526007,0.540267751509014
436,405.576,0.705895467433171,0.7055,2,"State 2",0.706209614095672,0.725955536189057,0.578573824308945,0.548556549921841,0.384300383052234
437,406.1,0.707348062172345,0.7055,2,"State 2",0.706587129965745,0.755182319214981,0.610880040947722,0.740090345065754,0.547646099213564
438,406.624,0.707544067560893,0.7055,2,"State 2",0.706900802155466,0.720439518995853,0.679932135607448,0.900773601759878,0.61843421890351
439,407.148,0.706010813516911,0.7055,2,"State 2",0.706967428933127,0.733060413802238,0.798541967638652,0.909910864212482,0.57002397114282
440,407.672,0.707705600094008,0.7055,2,"State 2",0.70677391784794,0.715853603876227,0.778366446242824,1.11569729427211,0.867299247366602
441,408.196,0.706228601321479,0.7055,2,"State 2",0.706469238221513,0.648520722048295,0.807305481040051,0.903130473530552,1.00123066782681
442,408.72,0.706380506746411,0.7055,2,"State 2",0.706213703071038,0.857517765614826,0.66649395784507,0.874885343467663,1.2897934360864
443,409.244,0.706020669428753,0.7055,2,"State 2",0.705614121460165,0.776286135031763,0.522652964978897,0.989021301369938,0.978216631386889
444,409.768,0.704733137764539,0.7055,2,"State 2",0.705509103728109,0.763411728168919,0.393905672089571,1.18603284810617,0.884206380475728
445,410.292,0.704707692039643,0.7055,2,"State 2",0.705496995805632,0.932584954000275,0.717396907500446,1.03176736921977,1.05137597737662
446,410.816,0.7057035126612,0.7055,2,"State 2",0.705574783562036,0.80616307202341,0.511236167251892,1.15626075648098,0.958901332768635
447,411.34,0.706319967134026,0.7055,2,"State 2",0.705533673501127,0.83470440350948,0.739612133295549,0.989366011127986,0.530740738004345
448,411.864,0.70640960821077,0.7055,2,"State 2",0.705865074743997,0.847552988043162,0.874592077033197,0.556872068758084,0.579429626627183
449,412.388,0.704527587459995,0.7055,2,"State 2",0.706276685303323,0.810157494570282,0.908398992951743,1.0896784270772,0.350858365062079
450,412.912,0.706364698253992,0.7055,2,"State 2",0.706575903291931,0.752632794612626,0.688415305449345,0.796867035766912,0.012546767449975
451,413.436,0.707761565457834,0.7055,2,"State 2",0.706654726452092,0.706066660482651,0.620134653410662,0.785308977065705,0.570529209406837
452,413.96,0.707816057077064,0.7055,2,"State 2",0.707068982173296,0.730979166471551,0.662851627717029,0.900494835134591,0.422138181177205
453,414.484,0.706803724011576,0.7055,2,"State 2",0.707136399484776,0.841951132569702,0.671891802270485,0.799131337686392,0.476814541963247
454,415.008,0.706598866066014,0.7055,2,"State 2",0.706689693973918,0.762331172773962,0.546089871966832,0.97125263389164,0.526659317681793
455,415.532,0.706701784811394,0.7055,2,"State 2",0.706496552716012,0.765850791391409,0.758837004252968,0.504097937605599,0.472852414556076
456,416.056,0.705528037903543,0.7055,2,"State 2",0.706384000434209,0.647430116952458,0.595485971590734,0.693146764901132,0.333520231780374
457,416.58,0.706850350787535,0.7055,2,"State 2",0.706115491336756,0.695306499519859,0.605230733511839,0.560618258394919,0.619751818288059
458,417.104,0.706240962602561,0.7055,2,"State 2",0.70574463485386,0.616785611052497,0.516998239228998,0.589631970722547,0.915495768255126
459,417.628,0.705256320578745,0.7055,2,"State 2",0.705626334242514,0.609794131861227,0.666897339661771,0.682244913952467,0.599380741178291
460,418.152,0.704847502396918,0.7055,2,"State 2",0.705292830443615,0.928070108308491,0.586450978403018,0.772992386976495,0.533686400091598
461,418.676,0.70493653484681,0.7055,2,"State 2",0.705160032513316,0.744983335246487,0.508423387947283,0.76012979841239,0.505646606085676
462,419.2,0.70518283179304,0.7055,2,"State 2",0.705105143441039,0.720961120169325,0.624264465913605,0.706830337923806,0.116124641856916
463,419.724,0.705576972951066,0.7055,2,"State 2",0.705218084704301,0.807897220836833,0.54579918969668,0.890269386480384,0.12348772339416
464,420.248,0.704981875217363,0.7055,2,"State 2",0.705627610396296,0.795690163988032,0.698488219150843,0.463645242686669,0.270117642908816
465,420.772,0.705412208713226,0.7055,2,"State 2",0.705798414045687,0.68963329875661,0.768805145675526,0.602882172498841,0.370813544504445
466,421.296,0.706984163306784,0.7055,2,"State 2",0.706021528332961,0.71378496157374,0.486756047248921,0.722108794346002,0.579622863531626
467,421.82,0.706036850039998,0.7055,2,"State 2",0.706055082083396,0.756388134362609,0.638497796984608,0.551009558425006,0.57232996501903
468,422.344,0.706692544387436,0.7055,2,"State 2",0.706083968493366,0.70814564655042,0.429052991767297,0.448056345609682,0.517932613111566
469,422.868,0.705149643969534,0.7055,2,"State 2",0.706075515015749,0.703718842578892,0.599320066375903,0.668815331190714,1.12732237324566
470,423.392,0.70555664076308,0.7055,2,"State 2",0.706148595686215,0.693773728082918,0.698602225090854,0.792756241805717,0.767309506532463
471,423.916,0.706941895918699,0.7055,2,"State 2",0.706034712795978,0.656519620825675,0.653392462731917,0.548513795464089,1.38926723765363
472,424.44,0.706402253392328,0.7055,2,"State 2",0.706203603225692,0.495524315069949,0.666873462118234,0.271048227469638,0.869039721932601
473,424.964,0.706123129936249,0.7055,2,"State 2",0.706068655868284,0.64550496218722,0.79191509984861,0.475050819314653,1.16611580588963
474,425.488,0.705994096118104,0.7055,2,"State 2",0.705606324360038,0.680738743395672,0.763378100263555,0.310956736941412,1.09940026845855
475,426.012,0.704881903976041,0.7055,2,"State 2",0.705559975569297,0.532965140920588,0.902696165639391,0.442893961101168,1.27520913075908
476,426.536,0.704630238377466,0.7055,2,"State 2",0.705347688377174,0.703175742594651,1.07464724791959,0.712639719252088,0.880316601105992
477,427.06,0.706170509438621,0.7055,2,"State 2",0.705031376033642,0.548264361851749,0.810399743868457,0.811845640163831,0.977987344699467
478,427.584,0.705061693975638,0.7055,2,"State 2",0.704935852573328,0.50752599024425,0.671687693920683,0.538520112101487,1.0579787815933
479,428.108,0.704412534400442,0.7055,2,"State 2",0.705115411909768,0.600796302907296,0.623229773188393,0.508574238641991,0.859501091437571
480,428.632,0.704404286674472,0.7055,2,"State 2",0.705079556011203,0.526191614525416,0.569166756776032,0.495609840979076,0.641638296862191
481,429.156,0.705528035059668,0.7055,2,"State 2",0.705264700987293,0.734073230953213,0.806901458595292,0.834158780757427,0.802017155997655
482,429.68,0.705991229945797,0.7055,2,"State 2",0.705314997890876,0.877075608965656,0.657435550675267,0.60473895815018,0.370625883217428
483,430.204,0.705987418856085,0.7055,2,"State 2",0.705397240427567,0.669098410158562,0.749195577255651,0.596620386339585,0.550466321540418
484,430.728,0.704664018918359,0.7055,2,"State 2",0.705327243133452,0.755074154977781,0.671807229155386,0.840400239119225,0.494388454364409
485,431.252,0.704815499357927,0.7055,2,"State 2",0.705309688441857,0.767257038910473,0.754007227158286,0.590786623771556,0.50366968142451
486,431.776,0.70517804858909,0.7055,2,"State 2",0.704953220979278,0.906967926701309,0.67134118974588,0.555879357734992,0.266021693765424
487,432.3,0.705903456487823,0.7055,2,"State 2",0.705244344527252,0.668729627370678,0.520717701930303,0.600318427049558,1.04935394458273
488,432.824,0.704205081543189,0.7055,2,"State 2",0.705316562201555,0.671366201536493,0.56880737392942,0.356866343268446,1.01806985581544
489,433.348,0.706119636658231,0.7055,2,"State 2",0.705408741217805,0.538081461974524,0.542547853660769,0.800132498727814,0.640735157925526
490,433.872,0.705176587729441,0.7055,2,"State 2",0.705329986396271,0.729356841047186,0.528973645663697,0.760395581609742,1.39296838085671
491,434.396,0.70563894367034,0.7055,2,"State 2",0.705554785054717,0.727943918569188,0.647941189357149,0.771868095882275,0.926588942867121
492,434.92,0.705509682380155,0.7055,2,"State 2",0.705162519720432,0.713155065325082,0.859299109522046,0.571430405331531,0.63842149942849
493,435.444,0.70532907483542,0.7055,2,"State 2",0.705132747038554,0.768488563476667,0.674340839670494,0.691139277007607,1.29333979567516
494,435.968,0.704158309986805,0.7055,2,"State 2",0.705066964178126,0.754879812713141,0.865056077411193,0.502904770589602,1.0381737615002
495,436.492,0.705027724320053,0.7055,2,"State 2",0.705195191112985,0.942817910945349,0.798005790769422,0.500092378969653,1.19784247015334
496,437.016,0.705310029368196,0.7055,2,"State 2",0.705484666534995,0.905437433697063,0.650953658931632,0.2635156109285,1.15078552182536
497,437.54,0.706150817054451,0.7055,2,"State 2",0.705905039298006,0.652090897312559,0.743155963109025,0.564527048948744,0.727452184369767
498,438.064,0.70677645194547,0.7055,2,"State 2",0.706236900228941,0.622678030242595,0.742537048968001,0.633385859041313,0.881706615706014
499,438.588,0.706260173801862,0.7055,2,"State 2",0.70633864408419,0.692459639634125,0.846493721275986,0.527053724056124,0.855004292526377
500,439.112,0.706687028974725,0.7055,2,"State 2",0.706129133914014,0.692760782326128,0.583198364408078,0.318781370185713,0.739238136243884
501,439.636,0.705818748644443,0.7055,2,"State 2",0.706082876204237,0.707334171606385,0.532827467796405,0.471248927357172,1.00043874838016
502,440.16,0.705103266203568,0.7055,2,"State 2",0.706218505528806,0.688076069790649,0.804014484092542,0.570516472726,0.569204374951439
503,440.684,0.706545163396585,0.7055,2,"State 2",0.706066798690024,0.700211895682709,0.804411619294913,0.735443829892828,0.468396150229575
504,441.208,0.706938320424711,0.7055,2,"State 2",0.706108224797435,0.633163675941418,0.661563131391673,0.855426235775102,0.66562933362779
505,441.732,0.705928494780814,0.7055,2,"State 2",0.706131281418,0.729609762720645,0.626057010148468,0.882101146436038,0.905788084651685
506,442.256,0.706025879181499,0.7055,2,"State 2",0.705876254466797,0.589096641125378,0.695583851962495,0.855093194021643,0.835077497481338
507,442.78,0.705218549306391,0.7055,2,"State 2",0.705751641620233,0.711669825453157,0.569982680732159,1.08342690105098,0.94472512910711
508,443.304,0.70527002864057,0.7055,2,"State 2",0.705844606348758,0.644156818377556,0.688822686327039,0.987035618203986,0.914279011349142
509,443.828,0.706315256191892,0.7055,2,"State 2",0.70582643278627,0.601549454152158,0.613581308050658,0.765110857869435,0.611069341557298
510,444.352,0.70639331842344,0.7055,2,"State 2",0.706098159113213,0.747475246749913,0.706112322299796,1.19854635299547,0.896715959967549
511,444.876,0.70593501136906,0.7055,2,"State 2",0.706287199040871,0.87603795607824,0.716760774820777,1.03234080865916,0.577084060870922
512,445.4,0.706577180941104,0.7055,2,"State 2",0.70624560210256,0.773586721312678,0.677083769778541,0.661658686044454,0.73346253158604
513,445.924,0.70621522827886,0.7055,2,"State 2",0.705994203521762,0.58684785702162,0.611567967199577,0.912495402119251,0.5914802846523
514,446.448,0.706107271500338,0.7055,2,"State 2",0.705579699902823,0.670028658229781,0.481576492541428,0.667108693937073,0.134557987876397
515,446.972,0.705136325519447,0.7055,2,"State 2",0.705038972690275,0.578727403384585,0.539016784198832,0.735910629749394,0.349717006612184
516,447.496,0.703862493274365,0.7055,2,"State 2",0.704722080731567,0.696153409882384,0.252695664909572,1.14373818782508,0.164278102087375
517,448.02,0.703873544878367,0.7055,2,"State 2",0.704441557070075,0.622662628547388,0.555870347609111,0.650027808000838,0.135845784716856
518,448.544,0.704630768485316,0.7055,2,"State 2",0.704282159942685,0.582899113668535,0.764258290738356,0.774284724116376,0.779548088885306
519,449.068,0.704704653192881,0.7055,2,"State 2",0.704431654771304,0.545469427275231,0.758525478442782,0.846374240803842,0.935361572005555
520,449.592,0.704339339882494,0.7055,2,"State 2",0.704730259116398,0.622616302679048,0.530543409126491,0.852749430981454,0.818135951318654
521,450.116,0.704609967417465,0.7055,2,"State 2",0.704779772348517,0.655420052317746,0.758372462214482,0.860404601206999,0.775724961917808
522,450.64,0.705366566603837,0.7055,2,"State 2",0.70492367350345,0.634336923117143,0.819823688234697,0.674633684356491,0.257052451534104
523,451.164,0.704878334645909,0.7055,2,"State 2",0.705223275266596,0.66557463382368,0.442689674925515,0.65774091213304,0.153316241511709
524,451.688,0.705424158967547,0.7055,2,"State 2",0.705395631310286,0.753119339219448,0.3622394643865,0.413875934705594,0.442648610645142
525,452.212,0.705837348698224,0.7055,2,"State 2",0.70551225158193,0.910975550591504,0.434889501809177,0.538332533888041,0.772411098180625
526,452.736,0.705471747635911,0.7055,2,"State 2",0.705627976831426,0.733804108006214,0.547751228323784,0.477236886880066,0.872143816984744
527,453.26,0.705949667962057,0.7055,2,"State 2",0.705649154201535,0.903889332746981,0.51754131401127,0.328998315855953,0.249722545173085
528,453.784,0.705456960893391,0.7055,2,"State 2",0.70545434627992,0.785068961781286,0.611688601644483,0.368977483390484,0.280622831533839
529,454.308,0.705530045818092,0.7055,2,"State 2",0.705165702987135,0.788286118404193,0.641018368029256,0.318137272806954,0.422740083454972
530,454.832,0.704863309090146,0.7055,2,"State 2",0.704963620007792,0.602172865564287,0.47102677952354,0.385426829181852,0.498353485574553
531,455.356,0.70402853117199,0.7055,2,"State 2",0.704966152476569,0.722235212807172,0.762728618593819,0.443276362475277,0.676696249705145
532,455.88,0.70493925306534,0.7055,2,"State 2",0.704958021273895,0.700469762101653,0.869572978258696,0.536683782679053,0.404154327903181
533,456.404,0.705469623237278,0.7055,2,"State 2",0.705252688890491,0.68935977354907,0.928308377323773,0.491131649616309,0.689262038447809
534,456.928,0.70548938980472,0.7055,2,"State 2",0.705745522639518,0.676931345541478,0.993964471921732,0.429033338548906,0.35130822493965
535,457.452,0.706336647173126,0.7055,2,"State 2",0.706156940352377,0.621626118462939,0.755423528052935,0.556742103987214,0.596523781942984
536,457.976,0.706492699917125,0.7055,2,"State 2",0.706454481529958,0.43316462779073,0.740186508351044,0.609578425306575,0.611247019999211
537,458.5,0.706996341629636,0.7055,2,"State 2",0.706467479336276,0.496395266975489,0.598356997201065,0.661275504673322,0.633214030871335
538,459.024,0.706957329125183,0.7055,2,"State 2",0.706587864665324,0.648542191170175,0.729250925703014,0.714372630223796,0.676857622823017
539,459.548,0.705554378836308,0.7055,2,"State 2",0.706464211069671,0.68131931252869,0.682005704084107,0.783776933206419,0.635321768739907
540,460.072,0.70693857381837,0.7055,2,"State 2",0.70626501223887,0.677731186990395,0.820970539248921,0.735925026722727,0.705805572238598
541,460.596,0.705874431938856,0.7055,2,"State 2",0.706160948371445,0.60826294129674,0.540220255144765,0.737339587366858,0.635630354390632
542,461.12,0.706000347475634,0.7055,2,"State 2",0.706071854882603,0.596701218568116,0.632675815842193,0.978127982252488,0.768494124579942
543,461.644,0.706437009788055,0.7055,2,"State 2",0.705861898192382,0.633805819714937,0.55359184090004,0.960304725536523,0.652851694396142
544,462.168,0.7051089113921,0.7055,2,"State 2",0.705875648962697,0.693563341161766,0.559639032066046,0.896403012480581,0.602758304433327
545,462.692,0.705888790367264,0.7055,2,"State 2",0.705853788957376,0.844482199327121,0.6994163836422,0.632599823106395,0.636297105282597
546,463.216,0.705943185790432,0.70603788284274,2.5,"State 2",0.705912803853874,0.634805185606766,0.378083794758775,0.60188820007056,0.815746531184523
547,463.74,0.705891047449028,0.706047770037478,2.5,"State 2",0.706423181725953,0.691165952038807,0.553285117893685,0.871573271847092,0.474842788339657
548,464.264,0.706732084270545,0.706057769643954,2.5,"State 2",0.706479178568516,0.699083442777903,0.541515614523718,0.459672770077048,0.608396257575806
549,464.788,0.707660800752496,0.706067880412369,2.5,"State 2",0.706606900133811,0.64575513178764,0.510368261764505,0.46166172592186,0.812200467007005
550,465.312,0.706168774580078,0.70607810099475,2.5,"State 2",0.706466769095242,0.613037039287888,0.539376740971248,0.800508120834855,1.04387631442786
551,465.836,0.706581793616909,0.706088429944326,2.5,"State 2",0.706406245191134,0.685505518484884,0.596477157143962,0.386102954679315,0.890049809915804
552,466.36,0.70519039225618,0.706098865715052,2.5,"State 2",0.705880772108324,0.648333850526725,0.686198752896445,0.668445684488254,1.08984545639841
553,466.884,0.706429464750005,0.706109406661305,2.5,"State 2",0.705726897508761,0.740751780688287,0.609797922424547,0.992432239771924,0.784891776350224
554,467.408,0.705033435338448,0.706120051037745,2.5,"State 2",0.705167301127556,0.619819302770976,0.782633819035292,1.08262563514247,0.634619083902748
555,467.932,0.705399401582265,0.706130796999353,2.5,"State 2",0.705018773787948,0.737936139720964,0.855920393810434,0.847536081639004,0.714099664235813
556,468.456,0.703783811710881,0.706141642601649,2.5,"State 2",0.70468854671114,0.527834230653517,0.789604484871356,1.03590298343936,0.859444704595239
557,468.98,0.704447755558143,0.706152585801091,2.5,"State 2",0.704899876626278,0.548115287849251,0.729923614359803,1.1230182857691,0.844096550431155
558,469.504,0.704778329365965,0.706163624455664,2.5,"State 2",0.704844656379303,0.609499522252886,0.739524764581793,1.11700697332529,0.962375719550134
559,470.028,0.706090084914139,0.70617475632566,2.5,"State 2",0.705182630825438,0.800207750198811,0.935386146096265,0.674404101087247,0.716129540230739
560,470.552,0.705123300347389,0.706185979074653,2.5,"State 2",0.705639708068674,0.80130847451046,0.77818509546399,0.830301438593221,0.897319835447628
561,471.076,0.705473683941554,0.706197290270668,2.5,"State 2",0.705753277513075,0.687753926347744,0.93032674206667,0.661461842537989,0.947949446106325
562,471.6,0.706733141774325,0.706208687387548,2.5,"State 2",0.705878501326234,0.674708537919478,0.83985481245137,0.503498676322267,0.999805823077439
563,472.124,0.705346176587969,0.706220167806525,2.5,"State 2",0.706030199570634,0.770315137110089,0.622824062401791,0.66367284566063,0.94997121017622
564,472.648,0.706716203979934,0.706231728817978,2.5,"State 2",0.706203449868136,0.79166557615518,0.645296634299687,0.832481119080564,1.03890519008778
565,473.172,0.705881791569387,0.706243367623409,2.5,"State 2",0.706146229437628,0.665383116468748,0.629352111823326,0.618397084031824,0.473643953505388
566,473.696,0.706339935429065,0.706255081337596,2.5,"State 2",0.706410099557723,0.633047832173109,0.716973941513632,0.294811774497208,0.534773665421654
567,474.22,0.706447039621785,0.706266866990957,2.5,"State 2",0.706301892454282,0.841967312584506,0.884431840250699,0.281793665842545,0.824778991111044
568,474.744,0.706665527188443,0.706278721532102,2.5,"State 2",0.706343399981871,0.84588219646309,0.961742131286435,0.063167951915831,1.13574064293332
569,475.268,0.706175168462729,0.706290641830572,2.5,"State 2",0.706385184663496,0.670957235794722,0.833253564038376,0.707904637096642,0.738788747312777
570,475.792,0.706089329207333,0.706302624679775,2.5,"State 2",0.706369265489671,0.700054406098586,0.949319805796211,0.863438621747148,0.28639477954473
571,476.316,0.706548858837192,0.706314666800092,2.5,"State 2",0.706420783688525,0.53721745733785,0.828907220236382,0.892060773944565,0.551558504837297
572,476.84,0.706367443752657,0.706326764842165,2.5,"State 2",0.706533063684141,0.774182361348687,0.884490132505976,0.809810567150871,0.875510578106028
573,477.364,0.706923118182716,0.706338915390359,2.5,"State 2",0.706450435213635,0.774161063036957,0.778085614396063,0.839858844371235,0.673783569600758
574,477.888,0.706736568440808,0.706351114966377,2.5,"State 2",0.7064517255147,0.792376067825111,0.694990000598108,0.663447841263994,0.832799036935966
575,478.412,0.7056761868548,0.706363360033044,2.5,"State 2",0.706585286653004,0.709824979926229,0.695656961665803,0.738179372807751,0.803414881148851
576,478.936,0.70655531034252,0.706375646998228,2.5,"State 2",0.706560705045722,0.809917653666503,0.747814508633319,0.900821431150087,1.15933805255994
577,479.46,0.707035249444177,0.706387972218911,2.5,"State 2",0.706325940894288,0.826270372846583,0.691756979710633,1.00418980794531,0.971760057140905
578,479.984,0.706800210146303,0.706400332005375,2.5,"State 2",0.706553111584869,0.695431738423583,0.742013791843673,0.912364086169548,0.357921035055897
579,480.508,0.705562747683642,0.706412722625526,2.5,"State 2",0.706536926125325,0.764040612147129,0.669745800639025,0.765852966503721,0.62783369031575
580,481.032,0.706812040307703,0.706425140309312,2.5,"State 2",0.706324883421808,0.817811597507255,0.726103627758213,0.793189677837182,0.44185406922221
581,481.556,0.706474383044802,0.706437581253253,2.5,"State 2",0.706125971687075,0.717736417765368,0.700470206875879,0.784019404321392,0.268987462951454
582,482.08,0.70597503592659,0.706450041625042,2.5,"State 2",0.706501451169663,0.629870765492374,0.730812791710401,0.692186105602514,0.068704234315331
583,482.604,0.705805651472637,0.706462517568243,2.5,"State 2",0.706476307945573,0.601244048584729,0.680973495109505,0.510949379768662,0.247624890939395
584,483.128,0.707440145096581,0.706475005207032,2.5,"State 2",0.70657857142148,0.655530302010601,0.557870977066221,0.45014292502151,0.820292650607662
585,483.652,0.706686324187258,0.706487500651001,2.5,"State 2",0.706742415974173,0.616185971822058,0.678393562540953,0.606524341358333,0.954110847436232
586,484.176,0.706985700424336,0.7065,2.5,"State 2",0.706877519412112,0.737241626995693,0.769750485048919,0.887135021013071,0.472321374276343
587,484.7,0.706794258690056,0.706512499348999,2.5,"State 2",0.706696939413167,0.753885932478721,0.631064236865585,0.633456750287315,0.83779781259117
588,485.224,0.706481168662329,0.706524994792968,2.5,"State 2",0.706331857683511,0.654452251830365,0.535797804223052,0.66760968659819,0.948970883000383
589,485.748,0.706537245101859,0.706537482431757,2.5,"State 2",0.705817578334326,0.611164291066354,0.704712719046908,0.700605085652595,0.714283153911049
590,486.272,0.704860915538975,0.706549958374958,2.5,"State 2",0.705712684100911,0.641923665023915,0.494283891154038,0.648508310365963,0.954545127553983
591,486.796,0.70441430367841,0.706562418746748,2.5,"State 2",0.705979207516402,0.66957500844102,0.753530980601272,0.64745703608408,0.920263035400132
592,487.32,0.706269787522981,0.706574859690688,2.5,"State 2",0.705954346205064,0.594066761739604,0.84033089504308,0.667495299022478,0.555414031155703
593,487.844,0.707813785739786,0.706587277374474,2.5,"State 2",0.706365938968008,0.680694694592014,0.809316616596567,0.806525373048122,0.495883392538938
594,488.368,0.706412938545166,0.706599667994625,2.5,"State 2",0.706780532871877,0.556638790968906,0.73501488003349,0.652646612927322,0.981797836718747
595,488.892,0.706918879353695,0.706612027781089,2.5,"State 2",0.707007970768595,0.613904932825014,0.707015814588595,0.687638132984457,0.501852766515553
596,489.416,0.706487273197758,0.706624353001772,2.5,"State 2",0.706696513929316,0.640056947587806,1.00549963133979,0.808800440207544,0.543765891445652
597,489.94,0.707406977006571,0.706636639966956,2.5,"State 2",0.706870908214903,0.72989576291505,0.854682987115551,0.907356686467172,0.632501277886252
598,490.464,0.706256501543393,0.706648885033623,2.5,"State 2",0.707005844945182,0.651424416357522,0.857414983102022,0.755465980477521,0.680794340032684
599,490.988,0.707284909973099,0.706661084609641,2.5,"State 2",0.707345485909141,0.692945543060233,0.931795695605433,1.09061467918566,0.548153072244319
600,491.512,0.707593563005088,0.706673235157835,2.5,"State 2",0.707383944192299,0.726333485728761,0.785942931328156,0.693361091432037,0.891452834631524
601,492.036,0.708185478017555,0.706685333199908,2.5,"State 2",0.70739491409797,0.653789087854748,0.966864231966497,0.69016267771728,0.385776541936053
602,492.56,0.70759926842236,0.706697375320225,2.5,"State 2",0.707219539077765,0.710368878867308,1.01514653886927,0.759980074473292,0.75377398499782
603,493.084,0.70631135107175,0.706709358169428,2.5,"State 2",0.707242812509241,0.676559123970399,0.778671345152067,0.804734086366757,0.349347189552207
604,493.608,0.70640803487207,0.706721278467898,2.5,"State 2",0.707011694670365,0.658583759682215,0.901218046953094,0.862717703470114,0.504886991097557
605,494.132,0.707709930162467,0.706733133009043,2.5,"State 2",0.70683035402172,0.717470935433524,0.860146889238825,0.827144971488592,0.248940669934533
606,494.656,0.707029888823176,0.706744918662404,2.5,"State 2",0.706802559089661,0.666404412680741,0.952454213070675,1.14602632645588,0.537808754006537
607,495.18,0.706692565179138,0.706756632376591,2.5,"State 2",0.70688801478998,0.739412117575687,0.715173482297708,1.00459157494149,0.437088861587788
608,495.704,0.706172376411455,0.706768271182022,2.5,"State 2",0.706597749213163,0.807977161043059,0.711385191053828,1.33870929473209,0.417167972792943
609,496.228,0.706835313373664,0.706779832193476,2.5,"State 2",0.706525166300209,0.597061849959844,0.672750864835917,0.995357528115619,0.36945049744156
610,496.752,0.706258602278383,0.706791312612452,2.5,"State 2",0.706343351018686,0.680322497040099,0.805855246723689,0.873561091097396,0.604468380846651
611,497.276,0.706666974258406,0.706802709729332,2.5,"State 2",0.706603655604693,0.58116095824716,0.599452564492393,0.79735290069931,0.505031539073769
612,497.8,0.705783488771521,0.706814020925347,2.5,"State 2",0.706685632057768,0.679031689558193,0.67773027847491,0.571426985355565,0.764667603293005
613,498.324,0.70747389934149,0.70682524367434,2.5,"State 2",0.707020164551129,0.610268945610867,0.738550647575587,0.877913875060907,0.854734825066612
614,498.848,0.707245195639039,0.706836375544336,2.5,"State 2",0.706978139100807,0.746986396245644,0.701135036701612,0.626014225126189,1.12170657147138
615,499.372,0.707931264745187,0.706847414198909,2.5,"State 2",0.707166782809553,0.855040953786908,0.885539159259761,0.90058970615521,0.930475134785001
