"Cycle","Time","Iso","BaseSignal","TrueState","StateFactor"
980,690.632,0.709925029934545,0.7092,4,"Marine"
981,691.156,0.711048531873291,0.7092,4,"Marine"
982,691.68,0.709982280278042,0.7092,4,"Marine"
983,692.204,0.71021505267638,0.7092,4,"Marine"
984,692.728,0.70975745095915,0.7092,4,"Marine"
985,693.252,0.709399011764106,0.7092,4,"Marine"
986,693.776,0.707812898098073,0.7092,4,"Marine"
987,694.3,0.708297823627906,0.7092,4,"Marine"
988,694.824,0.709346908990944,0.7092,4,"Marine"
989,695.348,0.708336787474084,0.7092,4,"Marine"
990,695.872,0.710065670137939,0.7092,4,"Marine"
991,696.396,0.709032633092866,0.7092,4,"Marine"
992,696.92,0.70817215815615,0.7092,4,"Marine"
993,697.444,0.709192274943408,0.7092,4,"Marine"
994,697.968,0.708749143796516,0.7092,4,"Marine"
995,698.492,0.709172088391181,0.7092,4,"Marine"
996,699.016,0.708690470192095,0.7092,4,"Marine"
997,699.54,0.709597251083441,0.7092,4,"Marine"
998,700.064,0.708387317506429,0.7092,4,"Marine"
999,700.588,0.708819174367572,0.7092,4,"Marine"
1000,701.112,0.708017349019218,0.7092,4,"Marine"
1001,701.636,0.707624627397602,0.7092,4,"Marine"
1002,702.16,0.707180969167687,0.7092,4,"Marine"
1003,702.684,0.707338813533601,0.7092,4,"Marine"
1004,703.208,0.707590433440871,0.7092,4,"Marine"
1005,703.732,0.706764494133862,0.7092,4,"Marine"
1006,704.256,0.709049502705626,0.7092,4,"Marine"
1007,704.78,0.709400945377579,0.7092,4,"Marine"
1008,705.304,0.710683561591746,0.7092,4,"Marine"
1009,705.828,0.710241454823025,0.7092,4,"Marine"
1010,706.352,0.709202564194501,0.7092,4,"Marine"
1011,706.876,0.710603006181172,0.7092,4,"Marine"
1012,707.4,0.711161714879556,0.7092,4,"Marine"
1013,707.924,0.708973168991143,0.7092,4,"Marine"
1014,708.448,0.708862161049638,0.7092,4,"Marine"
1015,708.972,0.7082704503313,0.7092,4,"Marine"
1016,709.496,0.709220573256625,0.7092,4,"Marine"
1017,710.02,0.708957336113789,0.7092,4,"Marine"
1018,710.544,0.708486267159607,0.7092,4,"Marine"
1019,711.068,0.709291958311691,0.7092,4,"Marine"
1020,711.592,0.709790859342995,0.7092,4,"Marine"
1021,712.116,0.708743926764726,0.7092,4,"Marine"
1022,712.64,0.709052577155335,0.7092,4,"Marine"
1023,713.164,0.709957903775094,0.7092,4,"Marine"
1024,713.688,0.710307565630639,0.7092,4,"Marine"
1025,714.212,0.7087366999558,0.7092,4,"Marine"
1026,714.736,0.709105337621111,0.7092,4,"Marine"
1027,715.26,0.709963466562265,0.7092,4,"Marine"
1028,715.784,0.71021599051303,0.7092,4,"Marine"
1029,716.308,0.71076680591642,0.7092,4,"Marine"
1030,716.832,0.710278549977163,0.7092,4,"Marine"
1031,717.356,0.708940913309476,0.7092,4,"Marine"
1032,717.88,0.710028879029539,0.7092,4,"Marine"
1033,718.404,0.709838587867927,0.7092,4,"Marine"
1034,718.928,0.709422718672514,0.7092,4,"Marine"
1035,719.452,0.710316296463956,0.7092,4,"Marine"
1036,719.976,0.70880292092258,0.7092,4,"Marine"
1037,720.5,0.708972327225213,0.7092,4,"Marine"
1038,721.024,0.709473054140529,0.7092,4,"Marine"
1039,721.548,0.709321926555576,0.7092,4,"Marine"
1040,722.072,0.710371889249448,0.7092,4,"Marine"
1041,722.596,0.708581130974323,0.7092,4,"Marine"
1042,723.12,0.710325167355708,0.7092,4,"Marine"
1043,723.644,0.710063650278292,0.7092,4,"Marine"
1044,724.168,0.709518063558669,0.7092,4,"Marine"
1045,724.692,0.710097355858842,0.7092,4,"Marine"
1046,725.216,0.708548259682052,0.7092,4,"Marine"
1047,725.74,0.708375321462442,0.7092,4,"Marine"
1048,726.264,0.70953687135609,0.7092,4,"Marine"
1049,726.788,0.710390337174757,0.7092,4,"Marine"
1050,727.312,0.70990324859322,0.7092,4,"Marine"
1051,727.836,0.709727512543158,0.7092,4,"Marine"
1052,728.36,0.708209320221839,0.7092,4,"Marine"
1053,728.884,0.708368110571669,0.7092,4,"Marine"
1054,729.408,0.708088533016993,0.7092,4,"Marine"
1055,729.932,0.710057292540702,0.7092,4,"Marine"
1056,730.456,0.709390487682813,0.7092,4,"Marine"
1057,730.98,0.70886345763123,0.7092,4,"Marine"
1058,731.504,0.708791545807969,0.7092,4,"Marine"
1059,732.028,0.708744926118627,0.7092,4,"Marine"
1060,732.552,0.708520939385533,0.7092,4,"Marine"
1061,733.076,0.709954949767759,0.7092,4,"Marine"
1062,733.6,0.709373449099383,0.7092,4,"Marine"
1063,734.124,0.710390860970185,0.7092,4,"Marine"
1064,734.648,0.710718960145397,0.7092,4,"Marine"
1065,735.172,0.70960702623398,0.7092,4,"Marine"
1066,735.696,0.709433612581988,0.7092,4,"Marine"
1067,736.22,0.709265345193373,0.7092,4,"Marine"
1068,736.744,0.709331285468736,0.7092,4,"Marine"
1069,737.268,0.708680579914833,0.7092,4,"Marine"
1070,737.792,0.709775878096571,0.7092,4,"Marine"
1071,738.316,0.709350812745198,0.7092,4,"Marine"
1072,738.84,0.708771618988553,0.7092,4,"Marine"
1073,739.364,0.708019297252152,0.7092,4,"Marine"
1074,739.888,0.707395801055933,0.7092,4,"Marine"
1075,740.412,0.708524963261434,0.7092,4,"Marine"
1076,740.936,0.708234360167393,0.7092,4,"Marine"
1077,741.46,0.709213574745351,0.7092,4,"Marine"
1078,741.984,0.708089406846955,0.7092,4,"Marine"
1079,742.508,0.707860155189075,0.7092,4,"Marine"
1080,743.032,0.70787813382669,0.7092,4,"Marine"
1081,743.556,0.708776487088804,0.7092,4,"Marine"
1082,744.08,0.70741160964782,0.7092,4,"Marine"
1083,744.604,0.708338823671626,0.7092,4,"Marine"
1084,745.128,0.708120958258396,0.7092,4,"Marine"
1085,745.652,0.708851736754859,0.7092,4,"Marine"
1086,746.176,0.708077448134836,0.7092,4,"Marine"
1087,746.7,0.70775973471073,0.7092,4,"Marine"
1088,747.224,0.709121230892423,0.7092,4,"Marine"
1089,747.748,0.708582252741083,0.7092,4,"Marine"
1090,748.272,0.707617105779555,0.7092,4,"Marine"
1091,748.796,0.709201747626686,0.7092,4,"Marine"
1092,749.32,0.706862012840809,0.7092,4,"Marine"
1093,749.844,0.70890009430848,0.7092,4,"Marine"
1094,750.368,0.709583711028934,0.7092,4,"Marine"
1095,750.892,0.708985313996952,0.7092,4,"Marine"
1096,751.416,0.709071257228195,0.7092,4,"Marine"
1097,751.94,0.70828085997182,0.7092,4,"Marine"
1098,752.464,0.709188655752372,0.7092,4,"Marine"
1099,752.988,0.70898136114342,0.7092,4,"Marine"
1100,753.512,0.708735379950078,0.7092,4,"Marine"
1101,754.036,0.709934535309144,0.7092,4,"Marine"
1102,754.56,0.709347130757176,0.7092,4,"Marine"
1103,755.084,0.709126496851019,0.7092,4,"Marine"
1104,755.608,0.708569357493057,0.7092,4,"Marine"
1105,756.132,0.708972370706157,0.7092,4,"Marine"
1106,756.656,0.708744708096016,0.7092,4,"Marine"
1107,757.18,0.708679422806523,0.7092,4,"Marine"
1108,757.704,0.709118892171092,0.7092,4,"Marine"
1109,758.228,0.708003596908417,0.7092,4,"Marine"
1110,758.752,0.70876431765643,0.7092,4,"Marine"
1111,759.276,0.707255163392197,0.7092,4,"Marine"
1112,759.8,0.708281665606338,0.7092,4,"Marine"
1113,760.324,0.709662386107819,0.7092,4,"Marine"
1114,760.848,0.708132479566957,0.7092,4,"Marine"
1115,761.372,0.709646324378763,0.7092,4,"Marine"
1116,761.896,0.709797810686175,0.7092,4,"Marine"
1117,762.42,0.709617391336629,0.7092,4,"Marine"
1118,762.944,0.709617941199631,0.7092,4,"Marine"
1119,763.468,0.709569698543393,0.7092,4,"Marine"
1120,763.992,0.707906782213873,0.7092,4,"Marine"
1121,764.516,0.709490094057601,0.7092,4,"Marine"
1122,765.04,0.708669519682027,0.7092,4,"Marine"
1123,765.564,0.710255616923383,0.7092,4,"Marine"
1124,766.088,0.709426917291904,0.7092,4,"Marine"
1125,766.612,0.709441758818618,0.7092,4,"Marine"
1126,767.136,0.711008873271295,0.7092,4,"Marine"
1127,767.66,0.709002627441781,0.7092,4,"Marine"
1128,768.184,0.708893458019257,0.7092,4,"Marine"
1129,768.708,0.709394572913053,0.7092,4,"Marine"
1130,769.232,0.70835436974637,0.7092,4,"Marine"
1131,769.756,0.709417879093573,0.7092,4,"Marine"
1132,770.28,0.709338503806871,0.7092,4,"Marine"
1133,770.804,0.709176780401221,0.7092,4,"Marine"
1134,771.328,0.7090984159986,0.7092,4,"Marine"
1135,771.852,0.710061609135897,0.7092,4,"Marine"
1136,772.376,0.710553066072609,0.7092,4,"Marine"
1137,772.9,0.709778637671073,0.7092,4,"Marine"
1138,773.424,0.709611924069159,0.7092,4,"Marine"
1139,773.948,0.709850351119531,0.7092,4,"Marine"
1140,774.472,0.709464235470821,0.7092,4,"Marine"
1141,774.996,0.709649462081814,0.7092,4,"Marine"
1142,775.52,0.708860858450908,0.7092,4,"Marine"
1143,776.044,0.708555808489838,0.7092,4,"Marine"
1144,776.568,0.708840157609927,0.7092,4,"Marine"
1145,777.092,0.709372251711725,0.7092,4,"Marine"
1146,777.616,0.709282190523894,0.7092,4,"Marine"
1147,778.14,0.709503618791151,0.7092,4,"Marine"
1148,778.664,0.709823497975783,0.7092,4,"Marine"
1149,779.188,0.708286855192085,0.7092,4,"Marine"
1150,779.712,0.707898081169479,0.7092,4,"Marine"
1151,780.236,0.708406571907269,0.7092,4,"Marine"
1152,780.76,0.708599671108729,0.7092,4,"Marine"
1153,781.284,0.709578473362481,0.7092,4,"Marine"
1154,781.808,0.708815049899184,0.7092,4,"Marine"
1155,782.332,0.710353698276787,0.7092,4,"Marine"
1156,782.856,0.709391321099208,0.7092,4,"Marine"
1157,783.38,0.710016560216474,0.7092,4,"Marine"
1158,783.904,0.710302481626095,0.7092,4,"Marine"
1159,784.428,0.709876693416635,0.7092,4,"Marine"
1160,784.952,0.709835996555257,0.7092,4,"Marine"
1161,785.476,0.710160571018888,0.7092,4,"Marine"
1162,786,0.709020969590524,0.7092,4,"Marine"
1163,786.524,0.708879033460523,0.7092,4,"Marine"
1164,787.048,0.70891724498074,0.7092,4,"Marine"
1165,787.572,0.708858179809421,0.7092,4,"Marine"
1166,788.096,0.708162451347459,0.7092,4,"Marine"
1167,788.62,0.709265688464442,0.7092,4,"Marine"
1168,789.144,0.709596452197842,0.7092,4,"Marine"
1169,789.668,0.708304398571839,0.7092,4,"Marine"
1170,790.192,0.70949736231372,0.7092,4,"Marine"
1171,790.716,0.708354037729159,0.7092,4,"Marine"
1172,791.24,0.709566978104752,0.7092,4,"Marine"
